"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-03","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1011.20","A","","","2"
"2018-04","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1004.72","A","","","2"
"2018-05","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1007.67","A","","","2"
"2018-06","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1023.54","A","","","2"
"2018-07","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1011.02","A","","","2"
"2018-08","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1009.60","A","","","2"
"2018-09","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1012.59","A","","","2"
"2018-10","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1025.20","A","","","2"
"2018-11","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1025.09","A","","","2"
"2018-12","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1008.41","A","","","2"
"2019-01","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1028.29","A","","","2"
"2019-02","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1024.92","A","","","2"
"2019-03","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1031.25","A","","","2"
"2019-04","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1041.97","A","","","2"
"2019-05","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1062.17","A","","","2"
"2019-06","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1035.47","A","","","2"
"2019-07","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1036.37","A","","","2"
"2019-08","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1027.54","A","","","2"
"2019-09","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1043.17","B","","","2"
"2019-10","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1055.03","B","","","2"
"2019-11","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1060.70","B","","","2"
"2019-12","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1048.12","B","","","2"
"2020-01","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1046.47","B","","","2"
"2020-02","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1060.02","B","","","2"
"2020-03","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1064.06","B","","","2"
"2020-04","Saskatchewan","2021A000247","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311361","9.2.2","1129.27","B","","","2"
